Crash Year,Crash Month,Crash Day,Time of Day,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Highway Class,Highway Number,Speed Limit at Crash Site,Weather Conditions (2016+),Worst Injury in Crash,Traffic Control,Trafficway,Crash Type
2016,December,5,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dawn,"County road, city street, or unknown",Local road or unknown,30,Clear,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2016,June,24,12:00 noon - 1:00 PM,Wayne County: Southgate,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,45,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,February,5,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2016,October,24,7:00 PM - 8:00 PM,Wayne County: Wyandotte,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,August,27,12:00 midnight - 1:00 AM,Wayne County: Taylor,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,15,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other
2016,October,23,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-96\I-96\I-96BS,35,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other
2016,February,2,7:00 AM - 8:00 AM,Wayne County: Allen Park,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2016,November,3,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,September,18,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2016,September,15,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Cloudy,No injury (O),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2016,February,13,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other
2016,April,24,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected serious injury (A),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2016,August,5,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,35,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,July,6,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,March,8,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,35,Clear,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,March,3,7:00 AM - 8:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2016,November,18,10:00 PM - 11:00 PM,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,45,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other
2016,September,9,11:00 AM - 12:00 noon,Wayne County: Dearborn,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Cloudy,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,October,6,3:00 PM - 4:00 PM,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,February,23,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Clear,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,April,5,4:00 PM - 5:00 PM,Wayne County: Dearborn Heights,Intersection crash,Not hit-and-run,Daylight,U.S. route,M-24\US-24\US-24BR,35,Clear,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,March,13,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Rain,No injury (O),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,April,27,5:00 PM - 6:00 PM,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2016,September,14,1:00 PM - 2:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,U.S. route,M-12\US-12\US-12BL\US-12BR,45,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Sideswipe same direction
2016,September,27,7:00 AM - 8:00 AM,Wayne County: Redford Twp.,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected serious injury (A),None,One-way trafficway,Single motor vehicle
2016,November,19,2:00 AM - 3:00 AM,Wayne County: Taylor,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Rain,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,July,1,9:00 AM - 10:00 AM,Wayne County: Sumpter Twp.,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,45,Cloudy,No injury (O),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2016,September,22,8:00 PM - 9:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-102\US-102,40,Clear,Suspected minor injury (B),Signal,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2016,September,11,2:00 PM - 3:00 PM,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,January,4,9:00 AM - 10:00 AM,Wayne County: Grosse Pointe Woods,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,15,Cloudy,Possible injury (C),Stop sign,"Divided highway, median strip, without traffic barrier",Other
2016,February,15,8:00 PM - 9:00 PM,Wayne County: Garden City,Intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-153,40,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2016,March,29,7:00 PM - 8:00 PM,Wayne County: Canton Twp.,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,45,Clear,No injury (O),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,October,3,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-102\US-102,45,Clear,Suspected minor injury (B),Signal,"Divided highway, median strip, with traffic barrier",Other
2016,July,2,5:00 PM - 6:00 PM,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-85,45,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,June,14,9:00 PM - 10:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Cloudy,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,October,1,2:00 PM - 3:00 PM,Wayne County: Highland Park,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,30,Cloudy,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,October,14,7:00 PM - 8:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,U.S. route,M-24\US-24\US-24BR,10,Clear,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,June,14,5:00 PM - 6:00 PM,Wayne County: Hamtramck,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,February,11,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,Michigan route,M-5,30,Clear,Suspected minor injury (B),Signal,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2016,November,21,4:00 PM - 5:00 PM,Wayne County: Grosse Pointe Woods,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2016,June,8,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2016,November,21,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,35,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,September,18,2:00 AM - 3:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,September,13,5:00 PM - 6:00 PM,Wayne County: Flat Rock,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,15,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,January,19,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Michigan route,M-3,35,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,September,30,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-96\I-96\I-96BS,35,Rain,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,August,10,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,No injury (O),Stop sign,Not physically divided (two-way trafficway),Other
2016,July,6,10:00 AM - 11:00 AM,Wayne County: Northville Twp.,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,No injury (O),None,Not physically divided (two-way trafficway),Other
2016,May,14,2:00 AM - 3:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Rain,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,October,20,7:00 AM - 8:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dawn,"County road, city street, or unknown",Local road or unknown,35,Rain,Possible injury (C),None,One-way trafficway,Single motor vehicle
2016,December,20,8:00 PM - 9:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Clear,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other
2016,February,1,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,December,22,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Cloudy,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,January,16,8:00 PM - 9:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,Interstate route,M-75\I-75\I-75BL\I-75BS,25,Cloudy,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Other
2016,January,7,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,No injury (O),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,May,8,8:00 PM - 9:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-53,35,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2016,August,5,8:00 AM - 9:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Other
2016,January,28,6:00 PM - 7:00 PM,Wayne County: Southgate,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Rain,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2016,June,14,9:00 PM - 10:00 PM,Wayne County: Wayne,Not intersection crash,Hit-and-run,Dark lighted,U.S. route,M-12\US-12\US-12BL\US-12BR,40,Clear,Possible injury (C),None,One-way trafficway,Single motor vehicle
2016,November,7,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2016,May,13,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2016,August,19,2:00 AM - 3:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Clear,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Sideswipe opposite direction
2016,May,19,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Clear,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Unknown
2016,October,18,2:00 AM - 3:00 AM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,U.S. route,M-12\US-12\US-12BL\US-12BR,35,Clear,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other
2016,November,15,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,U.S. route,M-24\US-24\US-24BR,45,Clear,No injury (O),None,"Divided highway, median strip, with traffic barrier",Other
2016,September,7,2:00 PM - 3:00 PM,Wayne County: Taylor,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,40,Cloudy,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Other
2016,May,6,7:00 AM - 8:00 AM,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Clear,Possible injury (C),None,Not physically divided (two-way trafficway),Head-on
2016,June,12,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Interstate business loop or spur,I-375,30,Clear,Fatal injury (K),Signal,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2016,February,11,7:00 AM - 8:00 AM,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Dark lighted,U.S. route,M-12\US-12\US-12BL\US-12BR,45,Clear,Suspected minor injury (B),Signal,"Divided highway, median strip, without traffic barrier",Other
2016,December,31,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-102\US-102,40,Clear,No injury (O),None,"Divided highway, median strip, with traffic barrier",Other
