Crash Year,Crash Month,Crash Day,Time of Day,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Highway Class,Highway Number,Speed Limit at Crash Site,Weather Conditions (2016+),Worst Injury in Crash,Traffic Control,Trafficway,Crash Type
2010,October,9,12:00 midnight - 1:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),Stop sign,"Divided highway, median strip, with traffic barrier",Other / unknown
2010,April,30,3:00 PM - 4:00 PM,Wayne County: Northville Twp.,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2010,August,29,12:00 midnight - 1:00 AM,Wayne County: Inkster,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Uncoded & errors,Single motor vehicle
2010,May,7,10:00 AM - 11:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,April,10,8:00 PM - 9:00 PM,Wayne County: Northville Twp.,Not intersection crash,Not hit-and-run,Dusk,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other / unknown
2010,April,4,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,Michigan route,M-3,35,Uncoded & errors,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,September,21,8:00 AM - 9:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Uncoded & errors,Single motor vehicle
2010,June,22,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-102\US-102,40,Uncoded & errors,Suspected minor injury (B),None,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2010,October,1,4:00 PM - 5:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Single motor vehicle
2010,May,27,2:00 PM - 3:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-153,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,November,19,2:00 PM - 3:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),Uncoded & errors,Not physically divided (two-way trafficway),Other / unknown
2010,May,14,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,One-way trafficway,Single motor vehicle
2010,June,16,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,30,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Other / unknown
2010,October,8,9:00 AM - 10:00 AM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-153,50,Uncoded & errors,Suspected serious injury (A),None,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2010,March,4,8:00 PM - 9:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,November,8,12:00 noon - 1:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2010,December,17,11:00 PM - 12:00 midnight,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2010,November,12,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,July,1,1:00 PM - 2:00 PM,Wayne County: Garden City,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-153,40,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2010,January,12,3:00 PM - 4:00 PM,Wayne County: Westland,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2010,September,19,1:00 AM - 2:00 AM,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2010,January,25,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Uncoded & errors,One-way trafficway,Single motor vehicle
2010,April,7,12:00 midnight - 1:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-3,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,May,12,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,40,Uncoded & errors,Suspected serious injury (A),None,One-way trafficway,Single motor vehicle
2010,September,25,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,March,10,3:00 PM - 4:00 PM,Wayne County: Wayne,Not intersection crash,Not hit-and-run,Daylight,U.S. route,M-12\US-12\US-12BL\US-12BR,25,Uncoded & errors,Suspected serious injury (A),Stop sign,One-way trafficway,Single motor vehicle
2010,December,18,11:00 PM - 12:00 midnight,Wayne County: Inkster,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2010,January,10,9:00 AM - 10:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Single motor vehicle
2010,January,14,7:00 PM - 8:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2010,October,19,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-8\US-8,35,Uncoded & errors,No injury (O),None,Uncoded & errors,Other / unknown
2010,April,23,11:00 PM - 12:00 midnight,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Single motor vehicle
2010,April,18,4:00 AM - 5:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Uncoded & errors,Single motor vehicle
2010,September,30,8:00 PM - 9:00 PM,Wayne County: Lincoln Park,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Single motor vehicle
2010,April,11,3:00 PM - 4:00 PM,Wayne County: Northville,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Other / unknown
2010,April,28,6:00 AM - 7:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dawn,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2010,February,1,9:00 AM - 10:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-3,25,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Single motor vehicle
2010,October,15,8:00 AM - 9:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,No injury (O),Signal,Uncoded & errors,Single motor vehicle
2010,March,23,8:00 PM - 9:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2010,July,10,12:00 noon - 1:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2010,October,13,7:00 PM - 8:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Other / unknown
2010,November,25,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Single motor vehicle
2010,January,29,3:00 AM - 4:00 AM,Wayne County: Livonia,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,April,26,4:00 PM - 5:00 PM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2010,March,11,1:00 PM - 2:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,June,17,10:00 PM - 11:00 PM,Wayne County: Dearborn,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Possible injury (C),Stop sign,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2010,January,27,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Fatal injury (K),Stop sign,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2010,July,31,2:00 AM - 3:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2010,March,11,8:00 AM - 9:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Stop sign,Uncoded & errors,Single motor vehicle
