Crash Year,Crash Month,Crash Day,Time of Day,City or Township,Crash: Intersection,Crash: Hit-and-Run,Lighting Conditions,Highway Class,Highway Number,Speed Limit at Crash Site,Weather Conditions (2016+),Worst Injury in Crash,Traffic Control,Trafficway,Crash Type
2005,February,7,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Did not locate,35,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,December,28,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,Michigan route,M-96\I-96\I-96BS,30,Uncoded & errors,Possible injury (C),Signal,Uncoded & errors,Other / unknown
2005,August,9,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Stop sign,Uncoded & errors,Other / unknown
2005,December,9,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Interstate route,M-96\I-96\I-96BS,65,Uncoded & errors,Suspected serious injury (A),None,"Divided highway, median strip, with traffic barrier",Other / unknown
2005,October,24,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Other / unknown
2005,July,9,4:00 AM - 5:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,No injury (O),None,Uncoded & errors,Angle
2005,October,21,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,September,5,4:00 PM - 5:00 PM,Wayne County: Hamtramck,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2005,November,21,6:00 PM - 7:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),Signal,Uncoded & errors,Other / unknown
2005,April,14,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Did not locate,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Sideswipe opposite direction
2005,March,17,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Did not locate,25,Uncoded & errors,Suspected minor injury (B),None,Uncoded & errors,Head-on
2005,April,10,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Uncoded & errors,Single motor vehicle
2005,May,12,12:00 midnight - 1:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,No injury (O),Signal,Uncoded & errors,Other / unknown
2005,November,7,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-85,35,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Single motor vehicle
2005,August,29,6:00 PM - 7:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,September,22,12:00 noon - 1:00 PM,Wayne County: Taylor,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Suspected minor injury (B),None,Uncoded & errors,Other / unknown
2005,July,5,5:00 PM - 6:00 PM,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,June,21,2:00 PM - 3:00 PM,Wayne County: Huron Twp.,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,April,4,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Other / unknown
2005,December,11,5:00 PM - 6:00 PM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2005,November,30,1:00 PM - 2:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,August,26,3:00 PM - 4:00 PM,Wayne County: Highland Park,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2005,October,18,7:00 AM - 8:00 AM,Wayne County: Highland Park,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),None,Uncoded & errors,Single motor vehicle
2005,June,3,11:00 PM - 12:00 midnight,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,No injury (O),Signal,Uncoded & errors,Other / unknown
2005,December,21,1:00 PM - 2:00 PM,Wayne County: Livonia,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Angle
2005,September,21,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,December,17,11:00 PM - 12:00 midnight,Wayne County: Garden City,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,40,Uncoded & errors,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,November,1,5:00 PM - 6:00 PM,Wayne County: Livonia,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,45,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,June,21,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dawn,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2005,December,8,7:00 AM - 8:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Single motor vehicle
2005,December,14,11:00 PM - 12:00 midnight,Wayne County: Romulus,Intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2005,December,27,5:00 PM - 6:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Dark unlighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),Signal,Uncoded & errors,Single motor vehicle
2005,June,24,8:00 AM - 9:00 AM,Wayne County: Highland Park,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,35,Uncoded & errors,Suspected serious injury (A),None,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2005,September,28,7:00 AM - 8:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Other / unknown
2005,December,30,2:00 PM - 3:00 PM,Wayne County: Hamtramck,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,One-way trafficway,Single motor vehicle
2005,May,16,6:00 AM - 7:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Not located (spaces),Local road or unknown,Uncoded & errors,Uncoded & errors,Suspected minor injury (B),Uncoded & errors,Uncoded & errors,Uncoded & errors
2005,September,7,7:00 PM - 8:00 PM,Wayne County: Dearborn,Not intersection crash,Hit-and-run,Dusk,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,October,21,12:00 noon - 1:00 PM,Wayne County: Dearborn,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),Uncoded & errors,Not physically divided (two-way trafficway),Single motor vehicle
2005,August,5,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Uncoded & errors,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Suspected minor injury (B),Uncoded & errors,Uncoded & errors,Uncoded & errors
2005,April,6,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,July,7,2:00 AM - 3:00 AM,Wayne County: Lincoln Park,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Head-on
2005,April,28,1:00 PM - 2:00 PM,Wayne County: Westland,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Did not locate,25,Uncoded & errors,Possible injury (C),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2005,November,4,3:00 PM - 4:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2005,June,23,12:00 noon - 1:00 PM,Wayne County: Southgate,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,55,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2005,May,6,8:00 PM - 9:00 PM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dusk,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Sideswipe same direction
2005,June,27,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-1,25,Uncoded & errors,Suspected minor injury (B),None,One-way trafficway,Single motor vehicle
2005,June,19,2:00 AM - 3:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),Stop sign,Uncoded & errors,Other / unknown
2005,September,6,10:00 AM - 11:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Angle
2005,March,30,8:00 PM - 9:00 PM,Wayne County: Brownstown Twp.,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Did not locate,45,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,November,12,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Michigan route,M-1,25,Uncoded & errors,Possible injury (C),Signal,Uncoded & errors,Other / unknown
2005,September,29,4:00 PM - 5:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,No injury (O),None,Uncoded & errors,Single motor vehicle
2005,July,16,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Single motor vehicle
2005,January,11,6:00 PM - 7:00 PM,Wayne County: Dearborn Heights,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-153,Uncoded & errors,Uncoded & errors,Fatal injury (K),None,Uncoded & errors,Single motor vehicle
2005,September,18,3:00 PM - 4:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Interstate route,M-94\I-94\I-94BL\I-94BR,45,Uncoded & errors,Suspected serious injury (A),None,"Divided highway, median strip, with traffic barrier",Other / unknown
2005,May,20,7:00 PM - 8:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-153,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,January,4,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dusk,Interstate route,M-96\I-96\I-96BS,65,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, with traffic barrier",Other / unknown
2005,July,8,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,25,Uncoded & errors,Suspected minor injury (B),None,One-way trafficway,Other / unknown
2005,June,30,11:00 AM - 12:00 noon,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),Signal,Not physically divided (two-way trafficway),Angle
2005,May,5,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,One-way trafficway,Single motor vehicle
2005,February,14,7:00 AM - 8:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dawn,"County road, city street, or unknown",Did not locate,30,Uncoded & errors,Possible injury (C),None,One-way trafficway,Other / unknown
2005,December,24,11:00 AM - 12:00 noon,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,September,10,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,April,20,8:00 AM - 9:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Did not locate,30,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Angle
2005,November,9,10:00 AM - 11:00 AM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,No injury (O),None,Uncoded & errors,Other / unknown
2005,April,2,5:00 PM - 6:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected serious injury (A),Signal,Uncoded & errors,Single motor vehicle
2005,March,25,12:00 midnight - 1:00 AM,Wayne County: Detroit,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Other / unknown
2005,July,2,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,Uncoded & errors,Uncoded & errors,Suspected minor injury (B),None,Uncoded & errors,Single motor vehicle
2005,June,14,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Uncoded & errors,Other / unknown
2005,August,13,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,December,3,12:00 midnight - 1:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-97,30,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Single motor vehicle
2005,May,25,10:00 AM - 11:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2005,November,28,1:00 AM - 2:00 AM,Wayne County: Highland Park,Not intersection crash,Hit-and-run,Dark lighted,Michigan route,M-8\US-8,55,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, with traffic barrier",Rear-end
2005,January,7,6:00 AM - 7:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Did not locate,30,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,April,10,1:00 AM - 2:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark unlighted,Michigan route,M-1,30,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Head-on
2005,August,5,11:00 AM - 12:00 noon,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,July,15,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,No injury (O),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,March,28,10:00 AM - 11:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),Signal,Uncoded & errors,Single motor vehicle
2005,April,9,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark unlighted,"County road, city street, or unknown",Did not locate,35,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Other / unknown
2005,February,7,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,Michigan route,M-102\US-102,35,Uncoded & errors,Suspected serious injury (A),Signal,Uncoded & errors,Angle
2005,September,7,6:00 AM - 7:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,September,14,6:00 PM - 7:00 PM,Wayne County: Westland,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2005,February,4,11:00 PM - 12:00 midnight,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Did not locate,25,Uncoded & errors,Suspected serious injury (A),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,October,31,3:00 PM - 4:00 PM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Suspected serious injury (A),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2005,October,11,11:00 AM - 12:00 noon,Wayne County: Detroit,Not intersection crash,Hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Possible injury (C),Signal,Uncoded & errors,Single motor vehicle
2005,February,9,12:00 noon - 1:00 PM,Wayne County: Inkster,Intersection crash,Hit-and-run,Daylight,U.S. route,M-12\US-12\US-12BL\US-12BR,40,Uncoded & errors,Suspected serious injury (A),Signal,Not physically divided (two-way trafficway),Other / unknown
2005,September,1,6:00 PM - 7:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,35,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Single motor vehicle
2005,October,13,2:00 PM - 3:00 PM,Wayne County: Westland,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,August,29,9:00 AM - 10:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,Michigan route,M-102\US-102,25,Uncoded & errors,Suspected minor injury (B),Stop sign,Not physically divided (two-way trafficway),Single motor vehicle
2005,September,29,3:00 PM - 4:00 PM,Wayne County: Dearborn,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,June,23,1:00 AM - 2:00 AM,Wayne County: Lincoln Park,Intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Stop sign,"Divided highway, median strip, without traffic barrier",Single motor vehicle
2005,May,14,3:00 PM - 4:00 PM,Wayne County: Trenton,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),Signal,Not physically divided (two-way trafficway),Single motor vehicle
2005,February,16,9:00 PM - 10:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,Michigan route,M-1,30,Uncoded & errors,Fatal injury (K),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,January,26,9:00 AM - 10:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,Michigan route,M-1,30,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,November,3,2:00 PM - 3:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,No injury (O),Signal,Uncoded & errors,Single motor vehicle
2005,September,6,10:00 PM - 11:00 PM,Wayne County: Detroit,Not intersection crash,Hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected serious injury (A),None,Uncoded & errors,Other / unknown
2005,June,3,12:00 midnight - 1:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-10\US-10\US-10BR,55,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, with traffic barrier",Single motor vehicle
2005,October,24,7:00 AM - 8:00 AM,Wayne County: Detroit,Intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Local road or unknown,30,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Angle
2005,November,28,9:00 PM - 10:00 PM,Wayne County: Wayne,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Suspected minor injury (B),None,Not physically divided (two-way trafficway),Single motor vehicle
2005,March,30,11:00 AM - 12:00 noon,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Daylight,"County road, city street, or unknown",Did not locate,25,Uncoded & errors,Possible injury (C),None,Uncoded & errors,Single motor vehicle
2005,October,18,7:00 PM - 8:00 PM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,"County road, city street, or unknown",Local road or unknown,25,Uncoded & errors,Possible injury (C),None,Not physically divided (two-way trafficway),Other / unknown
2005,July,13,3:00 AM - 4:00 AM,Wayne County: Detroit,Not intersection crash,Not hit-and-run,Dark lighted,Michigan route,M-102\US-102,40,Uncoded & errors,Fatal injury (K),None,"Divided highway, median strip, without traffic barrier",Single motor vehicle
